temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,city,country,date,year,month
10.9,-0.2,5.4,6.0,33.3,London,United Kingdom,2020-02-28,2020,2
10.6,4.6,7.5,5.6,40.2,London,United Kingdom,2020-02-29,2020,2
9.4,3.8,6.1,0.0,30.8,London,United Kingdom,2020-03-01,2020,3
8.6,2.3,5.3,4.2,22.0,London,United Kingdom,2020-03-02,2020,3
9.1,0.6,4.5,0.2,23.5,London,United Kingdom,2020-03-03,2020,3
8.2,-0.9,4.0,5.1,16.1,London,United Kingdom,2020-03-04,2020,3
6.4,4.6,5.4,15.3,30.1,London,United Kingdom,2020-03-05,2020,3
8.6,0.4,4.7,0.1,20.5,London,United Kingdom,2020-03-06,2020,3
12.2,1.4,6.8,0.0,29.7,London,United Kingdom,2020-03-07,2020,3
11.6,6.1,9.4,3.3,38.0,London,United Kingdom,2020-03-08,2020,3
10.4,4.2,7.2,3.8,32.2,London,United Kingdom,2020-03-09,2020,3
14.2,9.9,12.3,3.3,36.1,London,United Kingdom,2020-03-10,2020,3
14.1,8.3,10.9,0.2,35.3,London,United Kingdom,2020-03-11,2020,3
10.2,4.6,7.4,1.6,39.6,London,United Kingdom,2020-03-12,2020,3
10.6,3.6,7.0,0.1,28.2,London,United Kingdom,2020-03-13,2020,3
12.6,3.5,8.8,3.5,24.9,London,United Kingdom,2020-03-14,2020,3
11.4,5.2,9.1,1.7,35.6,London,United Kingdom,2020-03-15,2020,3
11.2,1.2,6.3,0.0,12.2,London,United Kingdom,2020-03-16,2020,3
13.1,3.2,8.4,0.0,24.2,London,United Kingdom,2020-03-17,2020,3
14.1,9.0,11.0,0.6,25.1,London,United Kingdom,2020-03-18,2020,3
9.1,6.5,7.6,1.5,17.1,London,United Kingdom,2020-03-19,2020,3
9.4,4.5,6.7,0.0,29.3,London,United Kingdom,2020-03-20,2020,3
9.1,4.3,6.4,0.0,31.2,London,United Kingdom,2020-03-21,2020,3
9.5,2.6,5.9,0.0,27.2,London,United Kingdom,2020-03-22,2020,3
11.4,0.5,5.4,0.0,18.3,London,United Kingdom,2020-03-23,2020,3
13.5,-0.2,5.9,0.0,14.4,London,United Kingdom,2020-03-24,2020,3
12.4,-1.0,5.6,0.0,16.8,London,United Kingdom,2020-03-25,2020,3
11.8,0.3,5.4,0.0,22.4,London,United Kingdom,2020-03-26,2020,3
12.9,1.5,6.7,0.0,26.3,London,United Kingdom,2020-03-27,2020,3
11.6,4.0,6.7,0.0,36.5,London,United Kingdom,2020-03-28,2020,3
7.3,2.8,4.7,0.3,40.9,London,United Kingdom,2020-03-29,2020,3
9.1,1.6,5.3,0.6,24.9,London,United Kingdom,2020-03-30,2020,3
9.2,0.9,5.8,0.0,22.7,London,United Kingdom,2020-03-31,2020,3
8.6,-2.2,4.2,0.0,11.5,London,United Kingdom,2020-04-01,2020,4
12.3,3.2,8.0,0.0,20.8,London,United Kingdom,2020-04-02,2020,4
11.6,5.8,8.5,0.3,10.6,London,United Kingdom,2020-04-03,2020,4
14.7,2.2,8.2,0.0,16.0,London,United Kingdom,2020-04-04,2020,4
19.1,6.1,12.5,0.0,22.2,London,United Kingdom,2020-04-05,2020,4
16.5,6.8,12.8,0.1,19.3,London,United Kingdom,2020-04-06,2020,4
18.0,4.2,11.2,0.0,14.3,London,United Kingdom,2020-04-07,2020,4
21.5,7.2,13.6,0.0,13.8,London,United Kingdom,2020-04-08,2020,4
21.3,7.6,13.4,0.0,21.0,London,United Kingdom,2020-04-09,2020,4
21.1,7.6,13.4,0.0,19.9,London,United Kingdom,2020-04-10,2020,4
22.8,8.2,15.1,0.0,13.3,London,United Kingdom,2020-04-11,2020,4
22.5,9.1,15.6,0.3,21.5,London,United Kingdom,2020-04-12,2020,4
11.9,4.8,8.6,0.0,33.6,London,United Kingdom,2020-04-13,2020,4
11.5,4.2,7.2,0.0,14.8,London,United Kingdom,2020-04-14,2020,4
16.7,1.6,8.6,0.0,16.2,London,United Kingdom,2020-04-15,2020,4
20.2,3.3,11.5,0.0,15.3,London,United Kingdom,2020-04-16,2020,4
14.2,7.1,10.1,5.4,25.6,London,United Kingdom,2020-04-17,2020,4
14.4,6.3,9.8,3.2,19.6,London,United Kingdom,2020-04-18,2020,4
16.9,5.3,10.6,0.0,24.2,London,United Kingdom,2020-04-19,2020,4
16.4,6.1,11.1,0.0,31.2,London,United Kingdom,2020-04-20,2020,4
16.6,8.6,12.6,0.0,29.8,London,United Kingdom,2020-04-21,2020,4
19.5,7.4,13.1,0.0,22.8,London,United Kingdom,2020-04-22,2020,4
21.7,6.7,13.8,0.0,14.7,London,United Kingdom,2020-04-23,2020,4
20.5,7.1,13.0,0.0,17.8,London,United Kingdom,2020-04-24,2020,4
15.1,5.7,10.2,0.0,13.2,London,United Kingdom,2020-04-25,2020,4
18.7,2.7,11.3,0.0,11.6,London,United Kingdom,2020-04-26,2020,4
17.9,6.6,12.2,0.2,19.6,London,United Kingdom,2020-04-27,2020,4
9.9,7.9,8.9,13.4,21.4,London,United Kingdom,2020-04-28,2020,4
14.1,7.5,10.1,3.0,27.0,London,United Kingdom,2020-04-29,2020,4
12.5,6.4,9.3,8.5,32.4,London,United Kingdom,2020-04-30,2020,4
14.0,6.7,10.4,2.2,24.6,London,United Kingdom,2020-05-01,2020,5
15.1,6.0,10.6,0.0,16.9,London,United Kingdom,2020-05-02,2020,5
13.9,6.1,10.0,1.0,10.1,London,United Kingdom,2020-05-03,2020,5
15.4,7.6,11.7,0.2,22.0,London,United Kingdom,2020-05-04,2020,5
13.8,6.3,9.8,0.0,29.0,London,United Kingdom,2020-05-05,2020,5
16.5,4.4,10.4,0.0,15.5,London,United Kingdom,2020-05-06,2020,5
21.4,4.7,13.2,0.0,16.1,London,United Kingdom,2020-05-07,2020,5
22.3,8.9,16.0,0.0,8.6,London,United Kingdom,2020-05-08,2020,5
22.9,8.6,16.0,0.0,17.7,London,United Kingdom,2020-05-09,2020,5
18.9,6.2,11.8,1.0,35.6,London,United Kingdom,2020-05-10,2020,5
11.8,5.8,8.4,0.0,37.0,London,United Kingdom,2020-05-11,2020,5
13.3,1.4,8.5,0.0,12.7,London,United Kingdom,2020-05-12,2020,5
11.4,5.5,8.8,0.0,25.8,London,United Kingdom,2020-05-13,2020,5
12.6,3.1,8.2,0.0,20.4,London,United Kingdom,2020-05-14,2020,5
17.4,1.8,10.3,0.0,14.4,London,United Kingdom,2020-05-15,2020,5
16.0,5.1,11.1,0.0,17.8,London,United Kingdom,2020-05-16,2020,5
19.2,5.5,13.2,0.0,19.9,London,United Kingdom,2020-05-17,2020,5
21.9,9.6,15.6,0.0,20.0,London,United Kingdom,2020-05-18,2020,5
24.1,10.2,17.3,0.0,16.2,London,United Kingdom,2020-05-19,2020,5
25.2,10.9,18.6,0.0,15.7,London,United Kingdom,2020-05-20,2020,5
25.4,12.4,19.0,0.1,14.2,London,United Kingdom,2020-05-21,2020,5
20.6,13.4,17.8,0.0,31.5,London,United Kingdom,2020-05-22,2020,5
17.7,11.4,14.4,0.2,37.0,London,United Kingdom,2020-05-23,2020,5
20.4,10.6,15.8,0.0,27.8,London,United Kingdom,2020-05-24,2020,5
23.9,9.4,17.3,0.0,16.2,London,United Kingdom,2020-05-25,2020,5
24.8,10.9,18.6,0.0,13.7,London,United Kingdom,2020-05-26,2020,5
23.0,12.1,17.9,0.0,20.0,London,United Kingdom,2020-05-27,2020,5
20.1,10.8,15.4,0.0,19.8,London,United Kingdom,2020-05-28,2020,5
21.5,9.6,15.4,0.0,19.2,London,United Kingdom,2020-05-29,2020,5
22.8,8.8,16.4,0.0,22.0,London,United Kingdom,2020-05-30,2020,5
22.8,11.4,17.4,0.0,25.5,London,United Kingdom,2020-05-31,2020,5
23.9,10.8,17.7,0.0,17.4,London,United Kingdom,2020-06-01,2020,6
23.7,10.8,17.8,0.0,10.9,London,United Kingdom,2020-06-02,2020,6
18.3,11.6,15.0,1.5,23.1,London,United Kingdom,2020-06-03,2020,6
16.3,9.8,12.5,0.8,22.4,London,United Kingdom,2020-06-04,2020,6
16.1,10.3,12.7,1.2,30.4,London,United Kingdom,2020-06-05,2020,6
13.9,6.9,11.1,1.7,35.2,London,United Kingdom,2020-06-06,2020,6
17.6,7.4,12.3,1.5,17.1,London,United Kingdom,2020-06-07,2020,6
15.6,8.4,12.3,0.0,18.8,London,United Kingdom,2020-06-08,2020,6
18.0,10.3,13.6,0.3,11.4,London,United Kingdom,2020-06-09,2020,6
14.4,11.4,12.8,5.8,15.6,London,United Kingdom,2020-06-10,2020,6
19.0,10.8,14.6,4.0,30.1,London,United Kingdom,2020-06-11,2020,6
20.6,12.1,16.0,1.5,30.7,London,United Kingdom,2020-06-12,2020,6
22.1,12.3,17.1,3.7,23.9,London,United Kingdom,2020-06-13,2020,6
21.1,11.5,16.7,1.8,19.4,London,United Kingdom,2020-06-14,2020,6
21.9,10.7,17.0,1.2,10.9,London,United Kingdom,2020-06-15,2020,6
21.7,12.2,16.9,9.8,12.7,London,United Kingdom,2020-06-16,2020,6
21.0,11.8,16.8,4.7,14.5,London,United Kingdom,2020-06-17,2020,6
18.2,13.3,15.7,23.8,17.4,London,United Kingdom,2020-06-18,2020,6
18.5,12.7,15.6,2.5,26.6,London,United Kingdom,2020-06-19,2020,6
19.6,12.3,16.3,0.4,20.0,London,United Kingdom,2020-06-20,2020,6
20.9,13.0,16.8,1.7,25.7,London,United Kingdom,2020-06-21,2020,6
22.2,9.0,15.9,0.0,21.4,London,United Kingdom,2020-06-22,2020,6
26.0,11.6,19.5,0.0,11.9,London,United Kingdom,2020-06-23,2020,6
29.6,14.8,22.3,0.0,22.7,London,United Kingdom,2020-06-24,2020,6
30.0,16.5,23.2,0.0,20.2,London,United Kingdom,2020-06-25,2020,6
28.2,16.0,21.3,3.1,23.3,London,United Kingdom,2020-06-26,2020,6
19.6,14.1,16.6,5.4,38.9,London,United Kingdom,2020-06-27,2020,6
18.5,11.8,15.7,0.7,33.9,London,United Kingdom,2020-06-28,2020,6
19.0,11.6,15.3,0.1,36.9,London,United Kingdom,2020-06-29,2020,6
18.0,12.7,15.7,2.8,22.5,London,United Kingdom,2020-06-30,2020,6
19.8,14.1,17.1,1.4,25.4,London,United Kingdom,2020-07-01,2020,7
19.9,11.4,16.2,3.2,19.7,London,United Kingdom,2020-07-02,2020,7
20.5,12.4,16.1,1.3,32.2,London,United Kingdom,2020-07-03,2020,7
21.0,14.7,18.0,1.1,33.0,London,United Kingdom,2020-07-04,2020,7
20.4,13.8,17.6,0.2,38.0,London,United Kingdom,2020-07-05,2020,7
19.0,11.8,15.5,0.0,27.7,London,United Kingdom,2020-07-06,2020,7
20.2,10.2,15.3,1.3,24.6,London,United Kingdom,2020-07-07,2020,7
19.5,14.6,16.6,11.3,20.0,London,United Kingdom,2020-07-08,2020,7
19.9,15.2,17.4,6.7,25.0,London,United Kingdom,2020-07-09,2020,7
17.8,12.1,15.2,0.4,21.6,London,United Kingdom,2020-07-10,2020,7
18.8,9.1,14.8,0.0,17.0,London,United Kingdom,2020-07-11,2020,7
22.0,9.2,16.2,0.0,12.0,London,United Kingdom,2020-07-12,2020,7
23.4,11.4,17.8,0.2,19.4,London,United Kingdom,2020-07-13,2020,7
19.8,15.4,17.3,1.7,12.1,London,United Kingdom,2020-07-14,2020,7
18.5,12.4,15.9,0.3,15.3,London,United Kingdom,2020-07-15,2020,7
22.0,15.4,18.3,0.0,16.8,London,United Kingdom,2020-07-16,2020,7
26.4,17.1,21.0,0.0,18.4,London,United Kingdom,2020-07-17,2020,7
24.1,13.6,19.0,0.0,18.9,London,United Kingdom,2020-07-18,2020,7
20.0,14.5,16.7,3.9,14.6,London,United Kingdom,2020-07-19,2020,7
21.4,9.8,16.0,0.0,14.5,London,United Kingdom,2020-07-20,2020,7
20.3,9.6,15.7,0.0,10.1,London,United Kingdom,2020-07-21,2020,7
22.7,12.1,17.8,0.0,18.5,London,United Kingdom,2020-07-22,2020,7
24.8,12.9,18.9,0.0,21.3,London,United Kingdom,2020-07-23,2020,7
23.7,14.9,19.2,0.2,18.3,London,United Kingdom,2020-07-24,2020,7
22.0,16.1,18.4,9.3,30.3,London,United Kingdom,2020-07-25,2020,7
20.8,13.4,17.1,0.0,24.0,London,United Kingdom,2020-07-26,2020,7
20.6,15.3,17.7,3.5,41.9,London,United Kingdom,2020-07-27,2020,7
19.6,12.5,16.4,0.1,24.8,London,United Kingdom,2020-07-28,2020,7
22.1,9.1,16.2,0.0,16.0,London,United Kingdom,2020-07-29,2020,7
26.4,12.1,19.3,0.0,10.2,London,United Kingdom,2020-07-30,2020,7
33.8,17.4,24.1,0.7,23.4,London,United Kingdom,2020-07-31,2020,7
24.2,16.1,20.5,0.0,19.7,London,United Kingdom,2020-08-01,2020,8
21.8,13.6,18.0,0.1,18.4,London,United Kingdom,2020-08-02,2020,8
21.2,14.0,17.7,0.7,14.1,London,United Kingdom,2020-08-03,2020,8
21.7,11.9,17.1,0.0,23.7,London,United Kingdom,2020-08-04,2020,8
24.4,15.4,19.6,0.0,29.0,London,United Kingdom,2020-08-05,2020,8
27.2,17.5,21.4,0.3,16.2,London,United Kingdom,2020-08-06,2020,8
33.8,15.4,24.4,0.0,17.4,London,United Kingdom,2020-08-07,2020,8
32.2,19.0,25.5,0.0,15.7,London,United Kingdom,2020-08-08,2020,8
30.4,17.2,23.6,0.2,18.4,London,United Kingdom,2020-08-09,2020,8
32.6,19.1,25.5,0.0,14.5,London,United Kingdom,2020-08-10,2020,8
32.8,19.4,26.0,0.0,11.5,London,United Kingdom,2020-08-11,2020,8
32.5,20.2,26.0,0.2,14.2,London,United Kingdom,2020-08-12,2020,8
27.3,19.9,22.7,10.1,14.0,London,United Kingdom,2020-08-13,2020,8
22.0,17.4,19.3,4.7,12.8,London,United Kingdom,2020-08-14,2020,8
21.5,17.9,19.4,11.9,14.4,London,United Kingdom,2020-08-15,2020,8
23.8,16.7,19.7,2.0,12.9,London,United Kingdom,2020-08-16,2020,8
21.8,14.6,18.0,0.3,18.4,London,United Kingdom,2020-08-17,2020,8
22.0,15.0,18.2,4.9,23.9,London,United Kingdom,2020-08-18,2020,8
20.4,15.4,18.3,7.4,22.6,London,United Kingdom,2020-08-19,2020,8
23.5,17.0,19.9,0.6,27.6,London,United Kingdom,2020-08-20,2020,8
21.9,16.9,19.7,0.0,42.6,London,United Kingdom,2020-08-21,2020,8
21.3,15.6,18.1,0.3,32.6,London,United Kingdom,2020-08-22,2020,8
20.3,14.5,17.1,0.3,21.8,London,United Kingdom,2020-08-23,2020,8
20.9,12.6,16.5,1.1,19.9,London,United Kingdom,2020-08-24,2020,8
21.4,16.0,17.7,11.0,43.3,London,United Kingdom,2020-08-25,2020,8
20.5,14.6,17.3,0.0,41.6,London,United Kingdom,2020-08-26,2020,8
18.3,12.2,15.1,8.7,16.3,London,United Kingdom,2020-08-27,2020,8
17.7,11.7,14.0,4.3,27.5,London,United Kingdom,2020-08-28,2020,8
15.6,11.6,13.1,5.2,33.2,London,United Kingdom,2020-08-29,2020,8
16.6,11.2,13.6,0.1,25.5,London,United Kingdom,2020-08-30,2020,8
16.0,8.1,13.0,0.0,8.7,London,United Kingdom,2020-08-31,2020,8
18.5,9.6,14.4,0.0,6.7,London,United Kingdom,2020-09-01,2020,9
19.3,10.4,14.8,2.0,20.2,London,United Kingdom,2020-09-02,2020,9
21.0,14.9,17.8,3.3,29.6,London,United Kingdom,2020-09-03,2020,9
17.6,12.2,15.2,0.2,20.3,London,United Kingdom,2020-09-04,2020,9
17.1,10.3,14.0,0.1,17.8,London,United Kingdom,2020-09-05,2020,9
18.3,8.6,13.4,0.0,13.3,London,United Kingdom,2020-09-06,2020,9
19.6,9.4,14.9,0.0,22.9,London,United Kingdom,2020-09-07,2020,9
23.5,15.2,18.8,0.0,17.2,London,United Kingdom,2020-09-08,2020,9
22.1,12.7,17.7,0.0,19.8,London,United Kingdom,2020-09-09,2020,9
18.4,8.8,13.7,0.0,10.1,London,United Kingdom,2020-09-10,2020,9
18.8,9.4,14.1,0.0,19.2,London,United Kingdom,2020-09-11,2020,9
20.3,11.8,15.6,0.0,20.4,London,United Kingdom,2020-09-12,2020,9
23.2,12.4,17.0,0.0,19.5,London,United Kingdom,2020-09-13,2020,9
27.0,9.8,18.1,0.0,10.1,London,United Kingdom,2020-09-14,2020,9
28.0,14.9,21.0,0.0,12.4,London,United Kingdom,2020-09-15,2020,9
24.3,15.6,19.8,0.3,22.7,London,United Kingdom,2020-09-16,2020,9
20.4,12.6,15.9,0.0,23.8,London,United Kingdom,2020-09-17,2020,9
20.1,11.3,15.6,0.0,26.5,London,United Kingdom,2020-09-18,2020,9
23.2,13.1,17.5,0.0,27.4,London,United Kingdom,2020-09-19,2020,9
23.9,13.6,17.9,0.0,20.4,London,United Kingdom,2020-09-20,2020,9
22.7,11.4,16.3,0.0,10.5,London,United Kingdom,2020-09-21,2020,9
23.5,12.3,17.5,0.0,21.4,London,United Kingdom,2020-09-22,2020,9
18.4,11.3,15.5,5.1,27.9,London,United Kingdom,2020-09-23,2020,9
15.6,7.7,11.2,5.8,29.1,London,United Kingdom,2020-09-24,2020,9
13.9,7.2,10.3,0.2,39.7,London,United Kingdom,2020-09-25,2020,9
13.0,6.3,10.0,0.0,34.7,London,United Kingdom,2020-09-26,2020,9
14.6,10.1,11.9,0.4,33.6,London,United Kingdom,2020-09-27,2020,9
18.1,8.8,12.9,0.2,16.5,London,United Kingdom,2020-09-28,2020,9
17.7,11.9,14.9,1.9,15.2,London,United Kingdom,2020-09-29,2020,9
18.3,10.1,14.1,6.0,29.5,London,United Kingdom,2020-09-30,2020,9
14.4,10.0,12.3,1.1,19.2,London,United Kingdom,2020-10-01,2020,10
13.6,10.4,12.0,27.6,35.2,London,United Kingdom,2020-10-02,2020,10
14.3,11.6,13.3,31.8,30.3,London,United Kingdom,2020-10-03,2020,10
10.9,8.5,10.0,29.6,29.4,London,United Kingdom,2020-10-04,2020,10
16.8,7.9,12.0,1.0,24.2,London,United Kingdom,2020-10-05,2020,10
15.8,10.4,12.5,3.9,30.4,London,United Kingdom,2020-10-06,2020,10
15.2,8.6,11.9,1.9,25.5,London,United Kingdom,2020-10-07,2020,10
16.9,8.2,14.1,5.3,33.5,London,United Kingdom,2020-10-08,2020,10
13.9,5.8,9.2,4.6,22.8,London,United Kingdom,2020-10-09,2020,10
13.5,5.3,8.9,2.9,29.7,London,United Kingdom,2020-10-10,2020,10
13.1,5.9,9.1,0.1,19.4,London,United Kingdom,2020-10-11,2020,10
12.6,5.3,9.2,3.9,18.1,London,United Kingdom,2020-10-12,2020,10
10.4,6.7,9.1,3.1,20.3,London,United Kingdom,2020-10-13,2020,10
13.4,8.4,10.4,2.5,23.2,London,United Kingdom,2020-10-14,2020,10
12.1,7.2,9.4,0.4,22.1,London,United Kingdom,2020-10-15,2020,10
12.6,6.5,9.4,0.1,14.8,London,United Kingdom,2020-10-16,2020,10
12.1,8.5,10.0,1.6,10.8,London,United Kingdom,2020-10-17,2020,10
12.3,6.4,9.4,0.2,9.4,London,United Kingdom,2020-10-18,2020,10
14.4,6.9,11.1,0.0,22.7,London,United Kingdom,2020-10-19,2020,10
17.5,11.6,14.6,2.4,26.8,London,United Kingdom,2020-10-20,2020,10
15.9,12.6,14.2,10.9,26.0,London,United Kingdom,2020-10-21,2020,10
15.5,10.4,12.9,0.4,25.6,London,United Kingdom,2020-10-22,2020,10
15.2,8.0,12.2,0.7,24.7,London,United Kingdom,2020-10-23,2020,10
15.9,7.9,12.7,5.6,43.1,London,United Kingdom,2020-10-24,2020,10
12.5,8.6,10.3,1.2,26.8,London,United Kingdom,2020-10-25,2020,10
12.6,6.2,8.9,0.3,25.0,London,United Kingdom,2020-10-26,2020,10
13.8,6.8,9.6,2.8,32.3,London,United Kingdom,2020-10-27,2020,10
12.6,8.3,9.8,1.3,29.6,London,United Kingdom,2020-10-28,2020,10
13.9,8.0,11.2,5.1,29.5,London,United Kingdom,2020-10-29,2020,10
15.9,13.9,15.0,0.2,31.2,London,United Kingdom,2020-10-30,2020,10
15.9,9.7,13.4,6.2,37.1,London,United Kingdom,2020-10-31,2020,10
16.9,10.4,14.3,1.0,39.0,London,United Kingdom,2020-11-01,2020,11
17.0,8.6,14.1,1.2,45.1,London,United Kingdom,2020-11-02,2020,11
10.1,4.1,7.7,3.5,33.0,London,United Kingdom,2020-11-03,2020,11
10.7,0.6,5.0,0.0,9.6,London,United Kingdom,2020-11-04,2020,11
9.0,1.3,4.5,0.0,10.3,London,United Kingdom,2020-11-05,2020,11
11.0,1.6,5.9,0.0,16.5,London,United Kingdom,2020-11-06,2020,11
14.9,3.8,8.7,0.0,11.4,London,United Kingdom,2020-11-07,2020,11
14.9,7.5,11.3,0.1,10.6,London,United Kingdom,2020-11-08,2020,11
16.7,11.2,13.2,2.3,13.7,London,United Kingdom,2020-11-09,2020,11
15.1,8.4,11.5,0.7,14.2,London,United Kingdom,2020-11-10,2020,11
13.6,7.4,11.0,1.2,30.1,London,United Kingdom,2020-11-11,2020,11
12.4,8.6,10.6,4.7,31.8,London,United Kingdom,2020-11-12,2020,11
13.1,9.2,11.1,0.2,22.8,London,United Kingdom,2020-11-13,2020,11
14.6,9.2,12.6,9.9,39.0,London,United Kingdom,2020-11-14,2020,11
14.2,7.3,11.4,14.9,36.8,London,United Kingdom,2020-11-15,2020,11
12.4,8.1,10.3,1.2,26.5,London,United Kingdom,2020-11-16,2020,11
14.4,11.1,12.7,0.0,28.0,London,United Kingdom,2020-11-17,2020,11
15.1,8.4,12.2,0.5,30.1,London,United Kingdom,2020-11-18,2020,11
9.6,2.5,7.2,1.0,30.3,London,United Kingdom,2020-11-19,2020,11
10.1,1.2,5.6,2.0,19.4,London,United Kingdom,2020-11-20,2020,11
12.6,9.6,10.6,0.0,30.1,London,United Kingdom,2020-11-21,2020,11
11.2,4.8,9.2,0.1,17.6,London,United Kingdom,2020-11-22,2020,11
9.6,1.4,5.8,0.0,14.8,London,United Kingdom,2020-11-23,2020,11
11.5,8.6,9.7,0.0,23.0,London,United Kingdom,2020-11-24,2020,11
13.2,7.1,9.9,0.3,22.3,London,United Kingdom,2020-11-25,2020,11
8.2,1.0,4.9,0.0,10.6,London,United Kingdom,2020-11-26,2020,11
7.3,2.5,4.7,0.0,11.8,London,United Kingdom,2020-11-27,2020,11
11.0,5.4,7.6,0.0,14.1,London,United Kingdom,2020-11-28,2020,11
8.9,5.3,7.3,0.0,13.7,London,United Kingdom,2020-11-29,2020,11
9.8,6.2,7.5,3.1,23.7,London,United Kingdom,2020-11-30,2020,11
7.6,2.4,4.7,0.0,18.2,London,United Kingdom,2020-12-01,2020,12
6.3,0.0,3.7,0.3,11.0,London,United Kingdom,2020-12-02,2020,12
7.2,2.8,5.0,14.0,22.0,London,United Kingdom,2020-12-03,2020,12
5.0,2.3,3.6,5.7,22.9,London,United Kingdom,2020-12-04,2020,12
7.2,1.6,3.9,0.0,18.0,London,United Kingdom,2020-12-05,2020,12
5.1,1.4,2.7,0.7,15.4,London,United Kingdom,2020-12-06,2020,12
3.3,1.5,2.3,0.2,9.8,London,United Kingdom,2020-12-07,2020,12
4.6,1.0,2.5,0.1,9.9,London,United Kingdom,2020-12-08,2020,12
6.6,2.7,4.6,3.3,15.3,London,United Kingdom,2020-12-09,2020,12
7.6,5.2,6.7,0.1,19.1,London,United Kingdom,2020-12-10,2020,12
10.1,3.2,7.5,5.4,17.7,London,United Kingdom,2020-12-11,2020,12
9.2,2.8,6.4,0.6,19.6,London,United Kingdom,2020-12-12,2020,12
11.6,0.1,6.4,4.6,28.9,London,United Kingdom,2020-12-13,2020,12
11.6,7.9,10.5,7.7,33.4,London,United Kingdom,2020-12-14,2020,12
10.4,7.3,8.4,0.5,24.1,London,United Kingdom,2020-12-15,2020,12
10.4,8.1,8.9,3.1,28.4,London,United Kingdom,2020-12-16,2020,12
10.6,6.2,8.4,0.0,23.3,London,United Kingdom,2020-12-17,2020,12
11.9,9.7,11.1,0.4,31.4,London,United Kingdom,2020-12-18,2020,12
11.4,7.8,10.0,4.6,28.3,London,United Kingdom,2020-12-19,2020,12
9.8,5.4,7.7,0.2,21.7,London,United Kingdom,2020-12-20,2020,12
13.9,5.7,10.7,7.3,27.0,London,United Kingdom,2020-12-21,2020,12
13.4,9.0,10.9,2.6,30.4,London,United Kingdom,2020-12-22,2020,12
11.9,7.8,10.5,7.2,20.4,London,United Kingdom,2020-12-23,2020,12
7.9,2.5,4.7,2.2,33.7,London,United Kingdom,2020-12-24,2020,12
3.8,-0.8,1.7,0.0,24.4,London,United Kingdom,2020-12-25,2020,12
9.9,-0.1,5.6,0.0,41.8,London,United Kingdom,2020-12-26,2020,12
9.8,-0.1,5.9,13.5,49.9,London,United Kingdom,2020-12-27,2020,12
3.2,-1.5,1.3,0.3,16.5,London,United Kingdom,2020-12-28,2020,12
3.4,-2.2,1.3,0.3,12.6,London,United Kingdom,2020-12-29,2020,12
4.3,-1.6,0.7,0.0,14.0,London,United Kingdom,2020-12-30,2020,12
1.9,-3.4,-0.7,0.0,11.2,London,United Kingdom,2020-12-31,2020,12
4.1,-2.4,0.8,0.4,10.0,London,United Kingdom,2021-01-01,2021,1
4.2,-1.0,2.5,0.0,13.2,London,United Kingdom,2021-01-02,2021,1
5.1,-2.0,1.6,0.6,19.7,London,United Kingdom,2021-01-03,2021,1
4.4,1.9,3.1,2.3,26.6,London,United Kingdom,2021-01-04,2021,1
3.8,0.9,2.6,1.9,24.3,London,United Kingdom,2021-01-05,2021,1
4.8,-0.5,2.4,3.4,18.5,London,United Kingdom,2021-01-06,2021,1
1.9,-2.3,-0.8,0.0,11.2,London,United Kingdom,2021-01-07,2021,1
1.9,-2.3,-0.5,0.0,8.4,London,United Kingdom,2021-01-08,2021,1
2.3,-3.3,-0.7,0.0,9.7,London,United Kingdom,2021-01-09,2021,1
2.5,-1.2,0.1,0.0,10.8,London,United Kingdom,2021-01-10,2021,1
8.2,0.8,5.0,0.6,29.8,London,United Kingdom,2021-01-11,2021,1
8.9,-0.3,6.1,3.8,28.1,London,United Kingdom,2021-01-12,2021,1
8.9,-1.5,4.9,2.6,12.2,London,United Kingdom,2021-01-13,2021,1
8.9,2.0,5.1,27.6,22.0,London,United Kingdom,2021-01-14,2021,1
4.0,-0.3,1.7,0.0,13.5,London,United Kingdom,2021-01-15,2021,1
7.1,1.6,4.0,6.3,24.1,London,United Kingdom,2021-01-16,2021,1
7.2,2.1,4.3,0.0,18.2,London,United Kingdom,2021-01-17,2021,1
7.9,1.5,4.4,0.9,26.6,London,United Kingdom,2021-01-18,2021,1
10.9,8.4,10.0,2.4,34.9,London,United Kingdom,2021-01-19,2021,1
10.4,9.3,9.9,7.2,38.5,London,United Kingdom,2021-01-20,2021,1
8.9,3.7,6.0,2.3,41.4,London,United Kingdom,2021-01-21,2021,1
6.7,-0.3,2.7,0.7,13.1,London,United Kingdom,2021-01-22,2021,1
3.5,-2.7,0.6,0.0,18.9,London,United Kingdom,2021-01-23,2021,1
2.0,-3.9,-0.4,4.5,17.1,London,United Kingdom,2021-01-24,2021,1
4.6,-2.5,0.4,0.7,17.5,London,United Kingdom,2021-01-25,2021,1
5.2,-2.0,1.9,4.1,20.4,London,United Kingdom,2021-01-26,2021,1
9.4,5.8,7.5,2.6,15.4,London,United Kingdom,2021-01-27,2021,1
12.6,7.6,10.3,14.6,28.9,London,United Kingdom,2021-01-28,2021,1
10.6,7.8,9.0,9.5,28.6,London,United Kingdom,2021-01-29,2021,1
7.2,2.8,4.7,15.4,30.8,London,United Kingdom,2021-01-30,2021,1
4.1,0.6,2.3,2.0,25.3,London,United Kingdom,2021-01-31,2021,1
